route_short_name,prev_stop_name,stop_name,avg_travel_time,trip_count,avg_time_readable
ECE 20,Frankfurt(Main)Hbf,Kassel-Wilhelmshöhe,0 days 01:31:00,4,91 Min 0 Sec
ECE 20,Frankfurt(Main)Hbf,Mannheim Hbf,0 days 00:43:00,15,43 Min 0 Sec
ECE 20,"Freiburg, Hauptbahnhof",Baden-Baden,0 days 00:47:45,4,47 Min 45 Sec
ECE 20,"Freiburg, Hauptbahnhof",Basel Bad Bf,0 days 00:30:46.666666666,9,30 Min 46 Sec
ECE 20,"Freiburg, Hauptbahnhof",Karlsruhe Hbf,0 days 01:09:00,2,69 Min 0 Sec
ECE 20,"Freiburg, Hauptbahnhof",Offenburg,0 days 00:32:00,4,32 Min 0 Sec
ECE 20,Göttingen,Hannover Hbf,0 days 00:34:06.315789473,19,34 Min 6 Sec
ECE 20,Göttingen,Kassel-Wilhelmshöhe,0 days 00:21:00,15,21 Min 0 Sec
ECE 20,Hamburg Dammtor,Hamburg Hbf,0 days 00:03:54.545454545,11,3 Min 54 Sec
ECE 20,Hamburg Hbf,Hamburg-Harburg(S),0 days 00:13:00,1,13 Min 0 Sec
ECE 20,Hamburg Hbf,Uelzen,0 days 00:41:30,14,41 Min 30 Sec
ECE 20,Hamburg-Harburg(S),Uelzen,0 days 00:29:00,1,29 Min 0 Sec
ECE 20,Hannover Hbf,Göttingen,0 days 00:35:56,15,35 Min 56 Sec
ECE 20,Hannover Hbf,Uelzen,0 days 00:40:44.210526315,19,40 Min 44 Sec
ECE 20,Karlsruhe Hbf,Baden-Baden,0 days 00:22:00,2,22 Min 0 Sec
ECE 20,Karlsruhe Hbf,"Freiburg, Hauptbahnhof",0 days 01:08:00,2,68 Min 0 Sec
ECE 20,Karlsruhe Hbf,Mannheim Hbf,0 days 00:25:06.315789473,19,25 Min 6 Sec
ECE 20,Karlsruhe Hbf,Offenburg,0 days 00:35:00,6,35 Min 0 Sec
ECE 20,Kassel-Wilhelmshöhe,Frankfurt(Main)Hbf,0 days 01:28:00,5,88 Min 0 Sec
ECE 20,Kassel-Wilhelmshöhe,Göttingen,0 days 00:35:41.052631578,19,35 Min 41 Sec
ECE 20,Mannheim Hbf,Frankfurt(Main)Hbf,0 days 00:40:00,19,40 Min 0 Sec
ECE 20,Mannheim Hbf,Karlsruhe Hbf,0 days 00:26:00,15,26 Min 0 Sec
ECE 20,Offenburg,Baden-Baden,0 days 00:15:00,1,15 Min 0 Sec
ECE 20,Offenburg,"Freiburg, Hauptbahnhof",0 days 00:33:00,6,33 Min 0 Sec
ECE 20,Offenburg,Karlsruhe Hbf,0 days 00:37:00,3,37 Min 0 Sec
ECE 20,Uelzen,Hamburg Hbf,0 days 00:43:50.526315789,19,43 Min 50 Sec
ECE 20,Uelzen,Hannover Hbf,0 days 00:41:04,15,41 Min 4 Sec
ECE 75,Flensburg(Gr),Schleswig,0 days 00:26:00,13,26 Min 0 Sec
ECE 75,Hamburg Hbf,Schleswig,0 days 01:34:54.545454545,11,94 Min 54 Sec
ECE 75,Schleswig,Flensburg(Gr),0 days 00:27:00,11,27 Min 0 Sec
ECE 75,Schleswig,Hamburg Hbf,0 days 01:38:04.615384615,13,98 Min 4 Sec
ECE 85,Basel Bad Bf,"Freiburg, Hauptbahnhof",0 days 00:27:00,3,27 Min 0 Sec
ECE 85,Frankfurt(Main)Hbf,Mannheim Hbf,0 days 00:41:00,3,41 Min 0 Sec
ECE 85,"Freiburg, Hauptbahnhof",Basel Bad Bf,0 days 00:32:00,3,32 Min 0 Sec
ECE 85,"Freiburg, Hauptbahnhof",Ringsheim/Europa-Park,0 days 00:18:00,3,18 Min 0 Sec
ECE 85,Karlsruhe Hbf,Mannheim Hbf,0 days 00:29:00,3,29 Min 0 Sec
ECE 85,Karlsruhe Hbf,Ringsheim/Europa-Park,0 days 00:47:00,3,47 Min 0 Sec
ECE 85,Mannheim Hbf,Frankfurt(Main)Hbf,0 days 00:46:00,3,46 Min 0 Sec
ECE 85,Mannheim Hbf,Karlsruhe Hbf,0 days 00:26:00,3,26 Min 0 Sec
ECE 85,Ringsheim/Europa-Park,"Freiburg, Hauptbahnhof",0 days 00:17:00,3,17 Min 0 Sec
ECE 85,Ringsheim/Europa-Park,Karlsruhe Hbf,0 days 00:49:00,3,49 Min 0 Sec
ECE 88,Buchloe,Memmingen,0 days 00:24:46.666666666,36,24 Min 46 Sec
ECE 88,Buchloe,München Hbf Gl.27-36,0 days 00:49:38,30,49 Min 38 Sec
ECE 88,Lindau-Reutin,Memmingen,0 days 00:48:00,30,48 Min 0 Sec
ECE 88,Memmingen,Buchloe,0 days 00:25:00,30,25 Min 0 Sec
ECE 88,Memmingen,Lindau-Reutin,0 days 00:52:08.333333333,36,52 Min 8 Sec
ECE 88,München Hbf Gl.27-36,Buchloe,0 days 00:44:03.333333333,36,44 Min 3 Sec
ECM,Arth-Goldau,Bellinzona,0 days 00:56:00,5,56 Min 0 Sec
ECM,Arth-Goldau,Zug(CH),0 days 00:18:00,4,18 Min 0 Sec
ECM,Basel SBB,Zürich HB,0 days 00:54:12,5,54 Min 12 Sec
ECM,Bellinzona,Arth-Goldau,0 days 00:56:00,4,56 Min 0 Sec
ECM,Bellinzona,Lugano,0 days 00:16:00,5,16 Min 0 Sec
ECM,Chiasso,Como S. Giovanni,0 days 00:06:00,2,6 Min 0 Sec
ECM,Chiasso,Lugano,0 days 00:23:00,4,23 Min 0 Sec
ECM,Como S. Giovanni,Chiasso,0 days 00:09:00,3,9 Min 0 Sec
ECM,Como S. Giovanni,Milano Centrale,0 days 00:42:00,2,42 Min 0 Sec
ECM,Lugano,Bellinzona,0 days 00:18:00,4,18 Min 0 Sec
ECM,Lugano,Chiasso,0 days 00:27:00,5,27 Min 0 Sec
ECM,Milano Centrale,Como S. Giovanni,0 days 00:39:00,3,39 Min 0 Sec
ECM,Zug(CH),Arth-Goldau,0 days 00:17:00,5,17 Min 0 Sec
ECM,Zug(CH),Zürich HB,0 days 00:27:00,4,27 Min 0 Sec
ECM,Zürich HB,Basel SBB,0 days 01:01:15,4,61 Min 15 Sec
ECM,Zürich HB,Zug(CH),0 days 00:59:00,5,59 Min 0 Sec
IC,Amsterdam Centraal,Utrecht Centraal,0 days 00:27:00,3,27 Min 0 Sec
IC,Andernach,Koblenz Hbf,0 days 00:13:00,4,13 Min 0 Sec
IC,Andernach,Remagen,0 days 00:12:00,4,12 Min 0 Sec
IC,Baden(CH),Brugg AG,0 days 00:09:00,1,9 Min 0 Sec
IC,Basel SBB,Zürich HB,0 days 01:25:08.571428571,14,85 Min 8 Sec
IC,Bochnia,Brzesko Okocim,0 days 00:08:00,3,8 Min 0 Sec
IC,Bochnia,Krakow Plaszow,0 days 00:20:34.285714285,7,20 Min 34 Sec
IC,Bochnia,Tarnow,0 days 00:19:00,7,19 Min 0 Sec
IC,Bohumin,Bohumin(Gr),0 days 00:50:25.714285714,7,50 Min 25 Sec
IC,Bohumin,Ostrava hl.n.,0 days 01:10:00,7,70 Min 0 Sec
IC,Bohumin(Gr),Bohumin,0 days 00:04:00,7,4 Min 0 Sec
IC,Boleslawiec,Chojnow,0 days 00:13:40,3,13 Min 40 Sec
IC,Boleslawiec,Wegliniec,0 days 00:13:00,5,13 Min 0 Sec
IC,Bonn Hbf,Köln Hbf,0 days 00:22:00,2,22 Min 0 Sec
IC,Bonn Hbf,Köln Süd Bf,0 days 00:17:00,2,17 Min 0 Sec
IC,Bonn Hbf,Remagen,0 days 00:13:00,4,13 Min 0 Sec
IC,Breclav,Breclav(Gr),0 days 00:04:00,2,4 Min 0 Sec
IC,Breclav,Ostrava hl.n.,0 days 01:42:00,5,102 Min 0 Sec
IC,Breclav(Gr),Breclav,0 days 00:05:00,4,5 Min 0 Sec
IC,Breclav(Gr),Wien Hbf,0 days 01:01:00,2,61 Min 0 Sec
IC,Brugg AG,Frick,0 days 00:17:00,1,17 Min 0 Sec
IC,Brzeg Dolny,Wolow,0 days 00:08:00,8,8 Min 0 Sec
IC,Brzeg Dolny,Wroclaw Glowny,0 days 00:24:14.117647058,17,24 Min 14 Sec
IC,Brzesko Okocim,Bochnia,0 days 00:09:00,3,9 Min 0 Sec
IC,Brzesko Okocim,Tarnow,0 days 00:13:00,3,13 Min 0 Sec
IC,Chalupki,Bohumin(Gr),0 days 00:06:00,7,6 Min 0 Sec
IC,Chalupki,Raciborz,0 days 00:15:00,3,15 Min 0 Sec
IC,Chalupki,Rybnik(PL),0 days 00:32:00,5,32 Min 0 Sec
IC,Chelm,Chelm Miasto,0 days 00:03:00,7,3 Min 0 Sec
IC,Chelm Miasto,Chelm,0 days 00:06:00,3,6 Min 0 Sec
IC,Chelm Miasto,Rejowiec,0 days 00:14:00,7,14 Min 0 Sec
IC,Chojna,Gryfino,0 days 00:20:30,8,20 Min 30 Sec
IC,Chojna,Mieszkowice,0 days 00:13:38.823529411,17,13 Min 38 Sec
IC,Chojnow,Boleslawiec,0 days 00:14:00,5,14 Min 0 Sec
IC,Chojnow,Legnica,0 days 00:12:00,3,12 Min 0 Sec
IC,Choszczno,Dobiegniew,0 days 00:16:00,3,16 Min 0 Sec
IC,Choszczno,Stargard,0 days 00:17:00,7,17 Min 0 Sec
IC,Dabrowa Gornicza,Sosnowiec Glowny,0 days 00:25:15,4,25 Min 15 Sec
IC,Dabrowa Gornicza,Zawiercie,0 days 00:16:00,5,16 Min 0 Sec
IC,Debica,Ropczyce,0 days 00:09:00,3,9 Min 0 Sec
IC,Debica,Rzeszow Glowny,0 days 00:24:00,7,24 Min 0 Sec
IC,Debica,Tarnow,0 days 00:16:34.285714285,7,16 Min 34 Sec
IC,Deblin,Pilawa,0 days 00:29:00,7,29 Min 0 Sec
IC,Deblin,Pulawy Miasto,0 days 00:14:00,3,14 Min 0 Sec
IC,Dobiegniew,Choszczno,0 days 00:16:00,7,16 Min 0 Sec
IC,Dobiegniew,Krzyz,0 days 00:13:00,3,13 Min 0 Sec
IC,Düsseldorf Hbf,Köln Hbf,0 days 00:25:00,4,25 Min 0 Sec
IC,Eindhoven Centraal,Utrecht Centraal,0 days 00:50:00,4,50 Min 0 Sec
IC,Flensburg,Flensburg(Gr),0 days 00:09:00,21,9 Min 0 Sec
IC,Flensburg(Gr),Flensburg,0 days 00:09:00,24,9 Min 0 Sec
IC,Fredericia st,Kolding st,0 days 00:10:00,31,10 Min 0 Sec
IC,Frick,Stein-Säckingen,0 days 00:07:00,1,7 Min 0 Sec
IC,Gliwice,Kedzierzyn Kozle,0 days 00:29:00,8,29 Min 0 Sec
IC,Gliwice,Raciborz,0 days 01:07:00,3,67 Min 0 Sec
IC,Gliwice,Zabrze,0 days 00:14:15,20,14 Min 15 Sec
IC,Glogow,Nowa Sol,0 days 00:20:52.500000,8,20 Min 52 Sec
IC,Glogow,Scinawa,0 days 00:33:21.176470588,17,33 Min 21 Sec
IC,Goleniow,Szczecin Dabie,0 days 00:18:12,20,18 Min 12 Sec
IC,Goleniow,Wysoka Kamienska,0 days 00:18:48,15,18 Min 48 Sec
IC,Gryfino,Chojna,0 days 00:20:35.294117647,17,20 Min 35 Sec
IC,Gryfino,Szczecin Glowny,0 days 00:19:00,8,19 Min 0 Sec
IC,Horka(Gr),Wegliniec,0 days 00:07:00,3,7 Min 0 Sec
IC,Jarocin,Pleszew,0 days 00:16:00,3,16 Min 0 Sec
IC,Jarocin,Sroda Wielkopolska,0 days 00:21:00,7,21 Min 0 Sec
IC,Jaroslaw,Przemysl Zasanie,0 days 00:22:00,7,22 Min 0 Sec
IC,Jaroslaw,Przeworsk,0 days 00:10:00,7,10 Min 0 Sec
IC,Jaroslaw,Radymno,0 days 00:10:00,3,10 Min 0 Sec
IC,Jaworzno Szczakowa,Myslowice,0 days 00:14:00,3,14 Min 0 Sec
IC,Jaworzno Szczakowa,Trzebinia,0 days 00:21:00,3,21 Min 0 Sec
IC,Jestetten,Zürich HB,0 days 00:29:00,18,29 Min 0 Sec
IC,Kalisz,Pleszew,0 days 00:34:00,7,34 Min 0 Sec
IC,Kalisz,Sieradz,0 days 00:36:00,3,36 Min 0 Sec
IC,Katowice,Krakow Glowny,0 days 00:58:24.705882352,17,58 Min 24 Sec
IC,Katowice,Myslowice,0 days 00:29:00,3,29 Min 0 Sec
IC,Katowice,Rybnik(PL),0 days 00:49:00,4,49 Min 0 Sec
IC,Katowice,Sosnowiec Glowny,0 days 00:17:48,5,17 Min 48 Sec
IC,Katowice,Zabrze,0 days 00:20:27.272727272,11,20 Min 27 Sec
IC,Kedzierzyn Kozle,Gliwice,0 days 00:28:00,17,28 Min 0 Sec
IC,Kedzierzyn Kozle,Opole Glowne,0 days 00:23:00,8,23 Min 0 Sec
IC,Koblenz Hbf,Andernach,0 days 00:13:00,4,13 Min 0 Sec
IC,Kolding st,Fredericia st,0 days 00:13:57.600000,25,13 Min 57 Sec
IC,Kolding st,Lunderskov st,0 days 00:10:00,31,10 Min 0 Sec
IC,Koluszki,Lodz Widzew,0 days 00:15:00,7,15 Min 0 Sec
IC,Koluszki,Skierniewice,0 days 00:23:00,3,23 Min 0 Sec
IC,Kostrzyn,Mieszkowice,0 days 00:18:52.500000,8,18 Min 52 Sec
IC,Kostrzyn,Rzepin,0 days 00:25:10.588235294,17,25 Min 10 Sec
IC,Krakow Glowny,Katowice,0 days 01:05:00,8,65 Min 0 Sec
IC,Krakow Glowny,Krakow Plaszow,0 days 00:10:00,10,10 Min 0 Sec
IC,Krakow Glowny,Krzeszowice,0 days 00:33:00,3,33 Min 0 Sec
IC,Krakow Plaszow,Bochnia,0 days 00:20:36,10,20 Min 36 Sec
IC,Krakow Plaszow,Krakow Glowny,0 days 00:11:25.714285714,7,11 Min 25 Sec
IC,Krzeszowice,Krakow Glowny,0 days 00:22:20,3,22 Min 20 Sec
IC,Krzeszowice,Trzebinia,0 days 00:08:20,3,8 Min 20 Sec
IC,Krzyz,Dobiegniew,0 days 00:13:00,7,13 Min 0 Sec
IC,Krzyz,Wronki,0 days 00:16:00,3,16 Min 0 Sec
IC,Köln Hbf,Bonn Hbf,0 days 00:26:00,4,26 Min 0 Sec
IC,Köln Hbf,Düsseldorf Hbf,0 days 00:32:00,2,32 Min 0 Sec
IC,Köln Süd Bf,Düsseldorf Hbf,0 days 00:39:00,2,39 Min 0 Sec
IC,Lancut,Przeworsk,0 days 00:13:42,10,13 Min 42 Sec
IC,Lancut,Rzeszow Glowny,0 days 00:13:34.285714285,7,13 Min 34 Sec
IC,Lask,Pabianice,0 days 00:11:00,3,11 Min 0 Sec
IC,Lask,Zdunska Wola,0 days 00:09:00,7,9 Min 0 Sec
IC,Legnica,Chojnow,0 days 00:11:00,5,11 Min 0 Sec
IC,Legnica,Wroclaw Glowny,0 days 00:40:20,3,40 Min 20 Sec
IC,Lodz Chojny,Lodz Widzew,0 days 00:09:00,3,9 Min 0 Sec
IC,Lodz Chojny,Pabianice,0 days 00:16:00,7,16 Min 0 Sec
IC,Lodz Widzew,Koluszki,0 days 00:20:00,3,20 Min 0 Sec
IC,Lodz Widzew,Lodz Chojny,0 days 00:09:00,7,9 Min 0 Sec
IC,Lublin,Lublin Zachodni,0 days 00:09:00,7,9 Min 0 Sec
IC,Lublin,Swidnik Miasto,0 days 00:12:00,3,12 Min 0 Sec
IC,Lublin Zachodni,Lublin,0 days 00:07:00,3,7 Min 0 Sec
IC,Lublin Zachodni,Naleczow,0 days 00:17:00,7,17 Min 0 Sec
IC,Lunderskov st,Kolding st,0 days 00:08:00,25,8 Min 0 Sec
IC,Lunderskov st,Vamdrup st,0 days 00:05:00,31,5 Min 0 Sec
IC,Miedzyzdroje,Swinoujscie,0 days 00:13:00,15,13 Min 0 Sec
IC,Miedzyzdroje,Wysoka Kamienska,0 days 00:24:09,20,24 Min 9 Sec
IC,Mieszkowice,Chojna,0 days 00:15:00,8,15 Min 0 Sec
IC,Mieszkowice,Kostrzyn,0 days 00:20:07.058823529,17,20 Min 7 Sec
IC,Myslowice,Jaworzno Szczakowa,0 days 00:10:00,3,10 Min 0 Sec
IC,Myslowice,Katowice,0 days 00:19:00,3,19 Min 0 Sec
IC,Möhlin,Rheinfelden(CH),0 days 00:05:00,1,5 Min 0 Sec
IC,Naleczow,Lublin Zachodni,0 days 00:15:00,3,15 Min 0 Sec
IC,Naleczow,Pulawy Miasto,0 days 00:14:00,7,14 Min 0 Sec
IC,Nowa Sol,Glogow,0 days 00:20:24.705882352,17,20 Min 24 Sec
IC,Nowa Sol,Zielona Gora Glowna,0 days 00:14:15,8,14 Min 15 Sec
IC,Opoczno Poludnie,Warszawa Zachodnia,0 days 01:00:12,5,60 Min 12 Sec
IC,Opoczno Poludnie,Wloszczowa Polnoc,0 days 00:27:00,4,27 Min 0 Sec
IC,Opole Glowne,Kedzierzyn Kozle,0 days 00:25:03.529411764,17,25 Min 3 Sec
IC,Opole Glowne,Wroclaw Glowny,0 days 00:45:30,8,45 Min 30 Sec
IC,Ostrava hl.n.,Bohumin,0 days 00:08:25.714285714,7,8 Min 25 Sec
IC,Ostrava hl.n.,Breclav,0 days 01:43:00,4,103 Min 0 Sec
IC,Pabianice,Lask,0 days 00:12:00,7,12 Min 0 Sec
IC,Pabianice,Lodz Chojny,0 days 00:18:00,3,18 Min 0 Sec
IC,Padborg st,Flensburg(Gr),0 days 00:05:00,24,5 Min 0 Sec
IC,Padborg st,Tinglev st,0 days 00:14:12,25,14 Min 12 Sec
IC,Pilawa,Deblin,0 days 00:28:00,3,28 Min 0 Sec
IC,Pilawa,Warszawa Wschodnia,0 days 00:47:51.428571428,7,47 Min 51 Sec
IC,Pleszew,Jarocin,0 days 00:14:00,7,14 Min 0 Sec
IC,Pleszew,Kalisz,0 days 00:34:00,3,34 Min 0 Sec
IC,Poznan Glowny,Sroda Wielkopolska,0 days 00:49:00,3,49 Min 0 Sec
IC,Poznan Glowny,Szamotuly,0 days 00:42:34.285714285,7,42 Min 34 Sec
IC,Przemysl Glowny,Przemysl Zasanie,0 days 00:03:00,7,3 Min 0 Sec
IC,Przemysl Zasanie,Jaroslaw,0 days 00:21:00,4,21 Min 0 Sec
IC,Przemysl Zasanie,Przemysl Glowny,0 days 00:04:00,10,4 Min 0 Sec
IC,Przemysl Zasanie,Radymno,0 days 00:14:00,3,14 Min 0 Sec
IC,Przeworsk,Jaroslaw,0 days 00:11:00,10,11 Min 0 Sec
IC,Przeworsk,Lancut,0 days 00:14:00,7,14 Min 0 Sec
IC,Pulawy Miasto,Deblin,0 days 00:14:00,7,14 Min 0 Sec
IC,Pulawy Miasto,Naleczow,0 days 00:14:00,3,14 Min 0 Sec
IC,Raciborz,Chalupki,0 days 00:23:00,3,23 Min 0 Sec
IC,Raciborz,Gliwice,0 days 00:51:00,3,51 Min 0 Sec
IC,Radymno,Jaroslaw,0 days 00:10:00,3,10 Min 0 Sec
IC,Radymno,Przemysl Zasanie,0 days 00:14:00,3,14 Min 0 Sec
IC,Rejowiec,Chelm Miasto,0 days 00:13:00,3,13 Min 0 Sec
IC,Rejowiec,Swidnik Miasto,0 days 00:26:00,7,26 Min 0 Sec
IC,Remagen,Andernach,0 days 00:12:00,4,12 Min 0 Sec
IC,Remagen,Bonn Hbf,0 days 00:14:00,4,14 Min 0 Sec
IC,Rheinfelden(CH),Basel SBB,0 days 00:15:00,1,15 Min 0 Sec
IC,Roedekro st,Tinglev st,0 days 00:10:00,31,10 Min 0 Sec
IC,Roedekro st,Vojens st,0 days 00:11:00,25,11 Min 0 Sec
IC,Ropczyce,Debica,0 days 00:08:00,3,8 Min 0 Sec
IC,Ropczyce,Sedziszow Malopolski,0 days 00:06:00,3,6 Min 0 Sec
IC,Rybnik(PL),Chalupki,0 days 00:45:00,4,45 Min 0 Sec
IC,Rybnik(PL),Katowice,0 days 00:47:12,5,47 Min 12 Sec
IC,Rzepin,Kostrzyn,0 days 00:24:52.500000,8,24 Min 52 Sec
IC,Rzepin,Zielona Gora Glowna,0 days 00:48:24.705882352,17,48 Min 24 Sec
IC,Rzeszow Glowny,Debica,0 days 00:23:00,4,23 Min 0 Sec
IC,Rzeszow Glowny,Lancut,0 days 00:15:24,10,15 Min 24 Sec
IC,Rzeszow Glowny,Sedziszow Malopolski,0 days 00:18:00,3,18 Min 0 Sec
IC,Schaffhausen,Zürich HB,0 days 00:36:00,43,36 Min 0 Sec
IC,Scinawa,Glogow,0 days 00:28:37.500000,8,28 Min 37 Sec
IC,Scinawa,Wolow,0 days 00:14:38.823529411,17,14 Min 38 Sec
IC,Sedziszow Malopolski,Ropczyce,0 days 00:06:00,3,6 Min 0 Sec
IC,Sedziszow Malopolski,Rzeszow Glowny,0 days 00:14:00,3,14 Min 0 Sec
IC,Sieradz,Kalisz,0 days 00:37:00,7,37 Min 0 Sec
IC,Sieradz,Zdunska Wola,0 days 00:13:00,3,13 Min 0 Sec
IC,Skierniewice,Koluszki,0 days 00:24:00,7,24 Min 0 Sec
IC,Skierniewice,Zyrardow,0 days 00:14:00,3,14 Min 0 Sec
IC,Sosnowiec Glowny,Dabrowa Gornicza,0 days 00:12:00,5,12 Min 0 Sec
IC,Sosnowiec Glowny,Katowice,0 days 00:17:00,4,17 Min 0 Sec
IC,Sroda Wielkopolska,Jarocin,0 days 00:21:00,3,21 Min 0 Sec
IC,Sroda Wielkopolska,Poznan Glowny,0 days 00:23:00,7,23 Min 0 Sec
IC,Stargard,Choszczno,0 days 00:17:00,3,17 Min 0 Sec
IC,Stargard,Szczecin Dabie,0 days 00:17:25.714285714,7,17 Min 25 Sec
IC,Stein-Säckingen,Möhlin,0 days 00:08:00,1,8 Min 0 Sec
IC,Swidnik Miasto,Lublin,0 days 00:11:00,7,11 Min 0 Sec
IC,Swidnik Miasto,Rejowiec,0 days 00:27:00,3,27 Min 0 Sec
IC,Swinoujscie,Miedzyzdroje,0 days 00:10:00,20,10 Min 0 Sec
IC,Szamotuly,Poznan Glowny,0 days 00:19:00,3,19 Min 0 Sec
IC,Szamotuly,Wronki,0 days 00:10:25.714285714,7,10 Min 25 Sec
IC,Szczecin Dabie,Goleniow,0 days 00:17:52,15,17 Min 52 Sec
IC,Szczecin Dabie,Stargard,0 days 00:16:00,3,16 Min 0 Sec
IC,Szczecin Dabie,Szczecin Glowny,0 days 00:14:04.444444444,27,14 Min 4 Sec
IC,Szczecin Glowny,Gryfino,0 days 00:21:07.058823529,17,21 Min 7 Sec
IC,Szczecin Glowny,Szczecin Dabie,0 days 00:20:00,18,20 Min 0 Sec
IC,Tarnow,Bochnia,0 days 00:20:00,4,20 Min 0 Sec
IC,Tarnow,Brzesko Okocim,0 days 00:14:00,3,14 Min 0 Sec
IC,Tarnow,Debica,0 days 00:17:36,10,17 Min 36 Sec
IC,Tinglev st,Padborg st,0 days 00:12:00,31,12 Min 0 Sec
IC,Tinglev st,Roedekro st,0 days 00:10:00,25,10 Min 0 Sec
IC,Trzebinia,Jaworzno Szczakowa,0 days 00:09:40,3,9 Min 40 Sec
IC,Trzebinia,Krzeszowice,0 days 00:08:40,3,8 Min 40 Sec
IC,Utrecht Centraal,Amsterdam Centraal,0 days 00:32:15,4,32 Min 15 Sec
IC,Utrecht Centraal,Arnhem Centraal,0 days 00:33:00,1,33 Min 0 Sec
IC,Utrecht Centraal,Eindhoven Centraal,0 days 01:03:00,2,63 Min 0 Sec
IC,Vamdrup st,Lunderskov st,0 days 00:05:57.600000,25,5 Min 57 Sec
IC,Vamdrup st,Vojens st,0 days 00:11:00,31,11 Min 0 Sec
IC,Vojens st,Roedekro st,0 days 00:11:00,31,11 Min 0 Sec
IC,Vojens st,Vamdrup st,0 days 00:11:04.800000,25,11 Min 4 Sec
IC,Warszawa Centralna,Warszawa Wschodnia,0 days 00:17:30,8,17 Min 30 Sec
IC,Warszawa Centralna,Warszawa Zachodnia,0 days 00:25:43.636363636,11,25 Min 43 Sec
IC,Warszawa Wschodnia,Pilawa,0 days 00:44:00,3,44 Min 0 Sec
IC,Warszawa Wschodnia,Warszawa Centralna,0 days 00:10:32.727272727,11,10 Min 32 Sec
IC,Warszawa Zachodnia,Opoczno Poludnie,0 days 00:53:00,4,53 Min 0 Sec
IC,Warszawa Zachodnia,Warszawa Centralna,0 days 00:07:30,8,7 Min 30 Sec
IC,Warszawa Zachodnia,Zyrardow,0 days 00:24:00,7,24 Min 0 Sec
IC,Wegliniec,Boleslawiec,0 days 00:14:00,3,14 Min 0 Sec
IC,Wegliniec,Horka(Gr),0 days 00:18:36,5,18 Min 36 Sec
IC,Wien Hbf,Breclav(Gr),0 days 01:08:30,4,68 Min 30 Sec
IC,Wloszczowa Polnoc,Opoczno Poludnie,0 days 00:27:00,5,27 Min 0 Sec
IC,Wloszczowa Polnoc,Zawiercie,0 days 00:33:00,4,33 Min 0 Sec
IC,Wolow,Brzeg Dolny,0 days 00:08:14.117647058,17,8 Min 14 Sec
IC,Wolow,Scinawa,0 days 00:17:00,8,17 Min 0 Sec
IC,Wroclaw Glowny,Brzeg Dolny,0 days 00:21:30,8,21 Min 30 Sec
IC,Wroclaw Glowny,Legnica,0 days 00:33:00,5,33 Min 0 Sec
IC,Wroclaw Glowny,Opole Glowne,0 days 01:06:03.529411764,17,66 Min 3 Sec
IC,Wronki,Krzyz,0 days 00:17:00,7,17 Min 0 Sec
IC,Wronki,Szamotuly,0 days 00:10:00,3,10 Min 0 Sec
IC,Wysoka Kamienska,Goleniow,0 days 00:20:24,20,20 Min 24 Sec
IC,Wysoka Kamienska,Miedzyzdroje,0 days 00:22:48,15,22 Min 48 Sec
IC,Zabrze,Gliwice,0 days 00:08:32.727272727,11,8 Min 32 Sec
IC,Zabrze,Katowice,0 days 00:19:12,20,19 Min 12 Sec
IC,Zawiercie,Dabrowa Gornicza,0 days 00:19:45,4,19 Min 45 Sec
IC,Zawiercie,Wloszczowa Polnoc,0 days 00:34:00,5,34 Min 0 Sec
IC,Zdunska Wola,Lask,0 days 00:09:00,3,9 Min 0 Sec
IC,Zdunska Wola,Sieradz,0 days 00:13:00,7,13 Min 0 Sec
IC,Zielona Gora Glowna,Nowa Sol,0 days 00:18:17.647058823,17,18 Min 17 Sec
IC,Zielona Gora Glowna,Rzepin,0 days 00:45:30,8,45 Min 30 Sec
IC,Zyrardow,Skierniewice,0 days 00:15:00,7,15 Min 0 Sec
IC,Zyrardow,Warszawa Zachodnia,0 days 00:27:20,3,27 Min 20 Sec
IC,Zürich HB,Baden(CH),0 days 00:15:00,1,15 Min 0 Sec
IC,Zürich HB,Basel SBB,0 days 00:57:50.769230769,13,57 Min 50 Sec
IC,Zürich HB,Jestetten,0 days 00:28:00,15,28 Min 0 Sec
IC,Zürich HB,Schaffhausen,0 days 00:36:00,46,36 Min 0 Sec
IC 17,Angermünde,Eberswalde Hbf,0 days 00:18:00,3,18 Min 0 Sec
IC 17,Angermünde,Prenzlau,0 days 00:23:00,3,23 Min 0 Sec
IC 17,Anklam,Pasewalk,0 days 00:26:00,3,26 Min 0 Sec
IC 17,Anklam,Züssow,0 days 00:11:45,4,11 Min 45 Sec
IC 17,Bergen auf Rügen,Ostseebad Binz,0 days 00:32:00,4,32 Min 0 Sec
IC 17,Bergen auf Rügen,Stralsund Hbf,0 days 00:25:00,3,25 Min 0 Sec
IC 17,Berlin Gesundbrunnen,Berlin Hbf,0 days 00:07:00,15,7 Min 0 Sec
IC 17,Berlin Gesundbrunnen,Bernau(b Berlin),0 days 00:18:00,1,18 Min 0 Sec
IC 17,Berlin Gesundbrunnen,Oranienburg,0 days 00:21:08.571428571,14,21 Min 8 Sec
IC 17,Berlin Hbf,Berlin Gesundbrunnen,0 days 00:10:56,15,10 Min 56 Sec
IC 17,Berlin Hbf,Berlin Südkreuz,0 days 00:11:00,15,11 Min 0 Sec
